
---------- Begin Simulation Statistics ----------
simSeconds                                   0.021065                       # Number of seconds simulated (Second)
simTicks                                  21064746560                       # Number of ticks simulated (Tick)
finalTick                                 21064746560                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1999.80                       # Real time elapsed on the host (Second)
hostTickRate                                 10533451                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     811776                       # Number of bytes of host memory used (Byte)
simInsts                                    215360524                       # Number of instructions simulated (Count)
simOps                                      375935496                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   107691                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     187987                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                         73652988                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.341999                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.923989                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       379225811                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      272                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      378267178                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  42743                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              3290576                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           5418326                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 143                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            73552189                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               5.142841                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              3.664850                       # Number of insts issued each cycle (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  21064746560                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy           1409102917                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             2004558                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy          1048036700                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests         2446612                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      1222803                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests         1086                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                34                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops           34                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              1656                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data           1162758                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher        55525                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total              1219939                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             1656                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data          1162758                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher        55525                       # number of overall hits (Count)
system.l2cache.overallHits::total             1219939                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             670                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data             800                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher         2403                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               3873                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            670                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data            800                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher         2403                       # number of overall misses (Count)
system.l2cache.overallMisses::total              3873                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     45717386                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data     61340422                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher    118400475                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     225458283                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     45717386                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data     61340422                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher    118400475                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    225458283                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          2326                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data       1163558                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher        57928                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          1223812                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         2326                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data      1163558                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher        57928                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         1223812                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.288048                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.000688                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.041483                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.003165                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.288048                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.000688                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.041483                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.003165                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 68234.904478                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 76675.527500                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 49271.941323                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 58212.828040                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 68234.904478                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 76675.527500                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 49271.941323                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 58212.828040                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_wbuffers            nan                       # average number of cycles each access was blocked ((Cycle/Count))
